fps,memory,renderTime,timestamp,userAgent,id,time_seconds
0,0.0,1.099999999627471,2025-09-11 19:03:20.139000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757617400176er49kilce,0.0
0,0.0,3.099999999627471,2025-09-11 19:03:20.148000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174001832fhufgs59,0.009
0,0.0,2.899999998509884,2025-09-11 19:03:20.216000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757617400218dbj0yyfet,0.077
0,0.0,1.300000000745058,2025-09-11 19:03:20.237000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757617400239zk7ugy79y,0.098
0,0.0,1.5,2025-09-11 19:03:20.291000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174002931wmugnghc,0.152
0,0.0,1.8999999985098839,2025-09-11 19:03:20.317000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174003196syymr8no,0.178
0,0.0,1.099999999627471,2025-09-11 19:03:20.351000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174003525e6mv6teq,0.212
0,0.0,3.400000000372529,2025-09-11 19:03:20.365000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174003698d0v915kx,0.226
0,0.0,2.099999999627471,2025-09-11 19:03:20.394000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174003975johiuu60,0.255
0,0.0,1.900000000372529,2025-09-11 19:03:20.405000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576174004088vvolsgcv,0.266
0,0.0,1.0,2025-09-11 19:03:20.434000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757617400435jpm9l2taf,0.295
