fps,memory,renderTime,timestamp,userAgent,id,time_seconds
14,131.46957778930664,15.600000001490116,2025-09-11 19:20:49.813000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",175761845064141joo43jk,7.429
14,131.46957778930664,11.800000000745058,2025-09-11 19:20:49.825000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450644b39k8b6s6,7.441
14,131.46957778930664,16.199999999254942,2025-09-11 19:20:49.869000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450646ngrieni08,7.485
14,131.46957778930664,13.0,2025-09-11 19:20:49.980000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576184506479k8zqfci7,7.596
14,131.46957778930664,18.5,2025-09-11 19:20:50.029000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450649futzipq79,7.645
14,131.46957778930664,11.400000000372529,2025-09-11 19:20:50.128000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450650suqg59tiv,7.744
14,131.46957778930664,18.300000000745058,2025-09-11 19:20:50.179000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576184506529ztajnkyf,7.795
0,0.0,22.90000000037253,2025-09-11 19:20:42.384000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450654h1zoofjz8,0.0
0,0.0,13.5,2025-09-11 19:20:42.419000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450656sb5n4fuf4,0.035
0,0.0,16.59999999962747,2025-09-11 19:20:42.526000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450657px0404orz,0.142
0,0.0,13.599999999627471,2025-09-11 19:20:42.570000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450659by0izsk7y,0.186
0,0.0,13.5,2025-09-11 19:20:42.696000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450661gwwbrcqnj,0.312
0,0.0,14.5,2025-09-11 19:20:42.736000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450662ciyfgu2zo,0.352
0,0.0,13.300000000745058,2025-09-11 19:20:42.866000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618450663i9bejl0pf,0.482
