fps,memory,renderTime,timestamp,userAgent,id,time_seconds
11,587.1444330215454,85.20000000111759,2025-09-11 19:24:56.344000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618697899masftgnzz,18.607
11,587.1444330215454,109.59999999962747,2025-09-11 19:24:56.464000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618697929f4ae2etxa,18.727
11,587.1444330215454,93.69999999925494,2025-09-11 19:24:56.562000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186979332v07544z8,18.825
11,587.1444330215454,101.40000000037253,2025-09-11 19:24:56.675000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618697936rp810jxce,18.938
11,587.1444330215454,109.69999999925494,2025-09-11 19:24:56.789000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618697969dx4o96jjn,19.052
11,587.1444330215454,94.70000000111759,2025-09-11 19:24:56.895000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618697976h6fe58570,19.158
11,565.0781717300415,82.29999999888241,2025-09-11 19:24:57.252000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618697981ibo46fzcy,19.515
11,587.1444330215454,71.80000000074506,2025-09-11 19:24:56.971000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186979860cb3zjfjj,19.234
11,587.1444330215454,70.90000000037253,2025-09-11 19:24:57.050000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186979943hiizk6o5,19.313
11,587.1444330215454,94.20000000111759,2025-09-11 19:24:57.156000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698001jrav8wpsq,19.419
11,587.1444330215454,82.29999999888241,2025-09-11 19:24:57.243000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698006yleqiz0fi,19.506
11,565.0781717300415,86.60000000149012,2025-09-11 19:24:57.340000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698015fh0v17qvz,19.603
11,565.0781717300415,89.09999999962747,2025-09-11 19:24:57.438000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698018ygfwh2d8n,19.701
11,565.0781717300415,102.5,2025-09-11 19:24:57.550000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",175761869802458xmbh1uk,19.813
1,511.7316732406616,0.0,2025-09-11 19:24:37.737000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186980319lv12l4qv,0.0
1,511.7316732406616,6968.9000000003725,2025-09-11 19:24:44.707000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698034sxitrb6xa,6.97
1,553.3231973648071,6968.9000000003725,2025-09-11 19:24:44.714000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698041qc6d0l7zw,6.977
1,553.3231973648071,1116.9000000003725,2025-09-11 19:24:45.831000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698046bodlphgvx,8.094
1,556.5048208236694,1116.9000000003725,2025-09-11 19:24:45.856000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698050zvchm78um,8.119
1,556.5048208236694,80.29999999888241,2025-09-11 19:24:45.937000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698055adkhmwjfu,8.2
1,556.5048208236694,55.19999999925494,2025-09-11 19:24:46.003000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698065lobe1nbo8,8.266
1,556.5048208236694,60.40000000037253,2025-09-11 19:24:46.082000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186980684uyj4qcav,8.345
1,556.5048208236694,101.59999999962747,2025-09-11 19:24:46.188000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698075a8pgjct44,8.451
1,556.5048208236694,46.0,2025-09-11 19:24:46.244000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698077ec25r2bhb,8.507
1,556.5048208236694,71.89999999850988,2025-09-11 19:24:46.320000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698080pj80kmuas,8.583
1,556.5048208236694,57.70000000111759,2025-09-11 19:24:46.389000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186980827r29p0zx9,8.652
1,556.5048208236694,51.59999999962747,2025-09-11 19:24:46.445000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698085m8wnj46sh,8.708
1,556.5048208236694,52.69999999925494,2025-09-11 19:24:46.507000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186980931pb0534u7,8.77
1,556.5048208236694,51.29999999888241,2025-09-11 19:24:46.561000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698096fv6u3nyda,8.824
1,556.5048208236694,50.19999999925494,2025-09-11 19:24:46.623000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698098nki01q572,8.886
1,556.5048208236694,50.59999999962747,2025-09-11 19:24:46.681000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186981009gypigd45,8.944
1,556.5048208236694,48.59999999962747,2025-09-11 19:24:46.738000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698101udg4ypw8c,9.001
1,556.5048208236694,50.90000000037253,2025-09-11 19:24:46.798000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",175761869810372hm4hh8n,9.061
1,556.5048208236694,49.59999999962747,2025-09-11 19:24:46.851000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698107r64qzpd2f,9.114
15,556.6231832504272,49.59999999962747,2025-09-11 19:24:46.862000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698109mnrwpf6au,9.125
15,556.6231832504272,49.30000000074506,2025-09-11 19:24:46.912000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698111zhptzxswu,9.175
15,556.6231832504272,50.30000000074506,2025-09-11 19:24:46.966000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698113vejy2bqbb,9.229
15,556.6231832504272,48.5,2025-09-11 19:24:47.023000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698115o8l6lkqi6,9.286
15,556.6231832504272,50.19999999925494,2025-09-11 19:24:47.082000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698122gp5txu8u6,9.345
15,556.6231832504272,50.90000000037253,2025-09-11 19:24:47.140000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698126axjjkk3ga,9.403
15,556.6231832504272,50.29999999888241,2025-09-11 19:24:47.198000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698127rdkf0yen1,9.461
15,556.6231832504272,51.5,2025-09-11 19:24:47.257000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698129atl886n31,9.52
15,556.6231832504272,53.59999999962747,2025-09-11 19:24:47.318000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186981333rj60zwvw,9.581
15,556.6231832504272,52.79999999888241,2025-09-11 19:24:47.378000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698139n6h4d6w11,9.641
15,556.6231832504272,50.69999999925494,2025-09-11 19:24:47.437000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186981417a3zn8s2o,9.7
15,556.6231832504272,50.40000000037253,2025-09-11 19:24:47.495000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186981449055dkqnm,9.758
15,556.6231832504272,50.90000000037253,2025-09-11 19:24:47.553000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698146v1s6149md,9.816
15,556.6231832504272,53.90000000037253,2025-09-11 19:24:47.615000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186981483729p60m5,9.878
15,556.6231832504272,51.29999999888241,2025-09-11 19:24:47.678000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698149mtpuer1ec,9.941
15,556.6231832504272,49.899999998509884,2025-09-11 19:24:47.732000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698152kgnvfi4rx,9.995
15,556.6231832504272,50.40000000037253,2025-09-11 19:24:47.789000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698156euke27lgj,10.052
15,556.6231832504272,49.399999998509884,2025-09-11 19:24:47.846000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",175761869816086cutl50a,10.109
15,556.6231832504272,51.0,2025-09-11 19:24:47.904000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698168uzk4yglor,10.167
18,554.4112005233765,51.0,2025-09-11 19:24:47.911000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698170vzkaodxsk,10.174
18,554.4112005233765,50.59999999962747,2025-09-11 19:24:47.963000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698175ebt6n98sr,10.226
18,554.4112005233765,49.20000000111759,2025-09-11 19:24:48.019000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698178qwpp8pc2a,10.282
18,554.4112005233765,48.09999999962747,2025-09-11 19:24:48.074000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186981853mbguc4nx,10.337
18,554.4112005233765,68.0,2025-09-11 19:24:48.149000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698187xxpf9rhod,10.412
18,554.4112005233765,52.5,2025-09-11 19:24:48.209000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698191yb50nqp17,10.472
18,554.4112005233765,50.5,2025-09-11 19:24:48.268000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698194w4hcn56zl,10.531
18,554.4112005233765,48.80000000074506,2025-09-11 19:24:48.324000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698200j4fymomjl,10.587
18,554.4112005233765,49.19999999925494,2025-09-11 19:24:48.380000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576186982032iy00x3rm,10.643
18,554.4112005233765,51.19999999925494,2025-09-11 19:24:48.439000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698209scqk46g2l,10.702
18,554.4112005233765,48.80000000074506,2025-09-11 19:24:48.494000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698215e1a6j6ij9,10.757
18,554.4112005233765,50.40000000037253,2025-09-11 19:24:48.552000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698217sgh9o3262,10.815
18,554.4112005233765,50.80000000074506,2025-09-11 19:24:48.610000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698218ds2s2on8v,10.873
18,554.4112005233765,50.899999998509884,2025-09-11 19:24:48.667000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698221b3nydqcs6,10.93
18,554.4112005233765,49.90000000037253,2025-09-11 19:24:48.723000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698224c64r4hz51,10.986
18,554.4112005233765,49.90000000037253,2025-09-11 19:24:48.781000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698233pqbvz9hhx,11.044
18,554.4112005233765,50.899999998509884,2025-09-11 19:24:48.838000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698235ojbw1spz9,11.101
18,554.4112005233765,53.20000000111759,2025-09-11 19:24:48.899000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618698238snslyvgl8,11.162
