fps,memory,renderTime,timestamp,userAgent,id,time_seconds
61,97.4882583618164,0.8000000007450581,2025-09-11 19:28:12.297000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900651toupbbu0z,0.0
61,97.4882583618164,1.200000001117587,2025-09-11 19:28:12.312000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900661l4lewjhzd,0.015
61,97.4882583618164,0.8999999985098839,2025-09-11 19:28:12.328000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576189006672og68zu0i,0.031
61,97.4882583618164,0.7999999988824129,2025-09-11 19:28:12.344000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576189006742ewbxqijg,0.047
61,97.4882583618164,1.199999999254942,2025-09-11 19:28:12.361000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576189006804ehvauwus,0.064
61,97.4882583618164,1.200000001117587,2025-09-11 19:28:12.381000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900690y9b1cvkrt,0.084
61,97.4882583618164,1.900000000372529,2025-09-11 19:28:12.397000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900695jj3s10pgx,0.1
61,97.4882583618164,0.900000000372529,2025-09-11 19:28:12.413000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576189007033awyiajbd,0.116
61,97.4882583618164,0.900000000372529,2025-09-11 19:28:12.428000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",17576189007079s8g8ngr6,0.131
61,97.4882583618164,0.900000000372529,2025-09-11 19:28:12.444000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900716a2mfh130w,0.147
61,97.4882583618164,1.1000000014901161,2025-09-11 19:28:12.462000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900724spoex1fbr,0.165
61,97.4882583618164,0.900000000372529,2025-09-11 19:28:12.478000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",1757618900727jgj6e1iuj,0.181
